CHROM	POS	AC	AN	PolyPhen	LoF_flags	LoF	AF
2	179474433	1	120812	NA	NA	NA	8.277323444690924E-6
2	179474433	1	120812	NA	NA	NA	8.277323444690924E-6
2	179474438	7	120806	NA	NA	NA	5.794414184725924E-5
2	179474438	7	120806	possibly_damaging(0.806)	NA	NA	5.794414184725924E-5
2	179474440	15	120808	NA	NA	NA	1.2416396265148004E-4
2	179474440	15	120808	probably_damaging(0.969)	NA	NA	1.2416396265148004E-4
2	179474446	21	120808	NA	NA	NA	1.7382954771207206E-4
2	179474446	21	120808	possibly_damaging(0.885)	NA	NA	1.7382954771207206E-4
2	179474447	4	120812	NA	NA	NA	3.31092937787637E-5
2	179474447	4	120812	probably_damaging(0.973)	NA	NA	3.31092937787637E-5
2	179474448	1	120812	NA	NA	NA	8.277323444690924E-6
2	179474448	1	120812	NA	NA	NA	8.277323444690924E-6
2	179474449	1	120812	NA	NA	NA	8.277323444690924E-6
2	179474449	1	120812	probably_damaging(0.99)	NA	NA	8.277323444690924E-6
2	179474452	3	120814	NA	NA	NA	2.4831559256377573E-5
2	179474452	3	120814	probably_damaging(0.995)	NA	NA	2.4831559256377573E-5
2	179474453	1	120814	NA	NA	NA	8.277186418792524E-6
2	179474453	1	120814	probably_damaging(0.992)	NA	NA	8.277186418792524E-6
2	179474456	1	120816	NA	NA	NA	8.277049397430804E-6
2	179474456	1	120816	possibly_damaging(0.663)	NA	NA	8.277049397430804E-6
2	179474466	3459	120818	NA	NA	NA	0.02862983992451456
2	179474466	3459	120818	NA	NA	NA	0.02862983992451456
2	179474467	6	120822	NA	NA	NA	4.965983016338084E-5
2	179474467	6	120822	probably_damaging(0.984)	NA	NA	4.965983016338084E-5
2	179474468	24	120820	NA	NA	NA	1.986426088395961E-4
2	179474468	24	120820	probably_damaging(0.989)	NA	NA	1.986426088395961E-4
2	179474469	1	120820	NA	NA	NA	8.276775368316504E-6
2	179474469	1	120820	NA	NA	NA	8.276775368316504E-6
2	179474472	25	120826	NA	NA	NA	2.0690910896661315E-4
2	179474472	25	120826	NA	NA	NA	2.0690910896661315E-4
2	179474474	1	120826	NA	NA	NA	8.276364358664525E-6
2	179474474	1	120826	probably_damaging(0.973)	NA	NA	8.276364358664525E-6
2	179474475	3	120828	NA	NA	NA	2.4828682093554473E-5
2	179474475	3	120828	NA	NA	NA	2.4828682093554473E-5
2	179474478	1	120826	NA	NA	NA	8.276364358664525E-6
2	179474478	1	120826	NA	NA	NA	8.276364358664525E-6
2	179474482	3	120832	NA	NA	NA	2.4827860169491527E-5
2	179474482	3	120832	possibly_damaging(0.602)	NA	NA	2.4827860169491527E-5
2	179474483	1	120836	NA	NA	NA	8.275679433281473E-6
2	179474483	1	120836	NA	NA	HC	8.275679433281473E-6
2	179474488	10	120840	NA	NA	NA	8.275405494869249E-5
2	179474488	10	120840	probably_damaging(0.991)	NA	NA	8.275405494869249E-5
2	179474489	2	120842	NA	NA	NA	1.6550537064927757E-5
2	179474489	2	120842	probably_damaging(0.993)	NA	NA	1.6550537064927757E-5
2	179474492	1	120842	NA	NA	NA	8.275268532463878E-6
2	179474492	1	120842	probably_damaging(0.966)	NA	NA	8.275268532463878E-6
2	179474499	1	120842	NA	NA	NA	8.275268532463878E-6
2	179474499	1	120842	NA	NA	NA	8.275268532463878E-6
2	179474507	2	120858	NA	NA	NA	1.654834599281802E-5
2	179474507	2	120858	probably_damaging(0.991)	NA	NA	1.654834599281802E-5
2	179474508	5	120858	NA	NA	NA	4.137086498204505E-5
2	179474508	5	120858	possibly_damaging(0.663)	NA	NA	4.137086498204505E-5
2	179474510	2	120864	NA	NA	NA	1.6547524490336246E-5
2	179474510	2	120864	possibly_damaging(0.663)	NA	NA	1.6547524490336246E-5
2	179474529	1	120878	NA	NA	NA	8.272803984182399E-6
2	179474529	1	120878	NA	NA	NA	8.272803984182399E-6
2	179474544	1	120866	NA	NA	NA	8.273625337150233E-6
2	179474544	1	120866	NA	NA	NA	8.273625337150233E-6
2	179474557	1	120880	NA	NA	NA	8.27266710787558E-6
2	179474557	1	120880	possibly_damaging(0.621)	NA	NA	8.27266710787558E-6
2	179474563	1	120884	NA	NA	NA	8.272393368849475E-6
2	179474563	1	120884	probably_damaging(0.966)	NA	NA	8.272393368849475E-6
2	179474570	1	120882	NA	NA	NA	8.272530236098013E-6
2	179474570	1	120882	NA	NA	NA	8.272530236098013E-6
2	179474571	4	120880	NA	NA	NA	3.309066843150232E-5
2	179474571	4	120880	possibly_damaging(0.537)	NA	NA	3.309066843150232E-5
2	179474591	1	120872	NA	NA	NA	8.273214640280627E-6
2	179474591	1	120872	NA	NA	HC	8.273214640280627E-6
2	179474595	1	120870	NA	NA	NA	8.27335153470671E-6
2	179474595	1	120870	NA	NA	HC	8.27335153470671E-6
2	179474598	2	120862	NA	NA	NA	1.654779831543413E-5
2	179474598	2	120862	possibly_damaging(0.639)	NA	NA	1.654779831543413E-5
2	179474599	7	120860	NA	NA	NA	5.7918252523581E-5
2	179474599	7	120860	possibly_damaging(0.477)	NA	NA	5.7918252523581E-5
2	179474599	1	120860	NA	NA	NA	8.274036074797286E-6
2	179474599	1	120860	possibly_damaging(0.762)	NA	NA	8.274036074797286E-6
2	179474600	1	120862	NA	NA	NA	8.273899157717065E-6
2	179474600	1	120862	benign(0.112)	NA	NA	8.273899157717065E-6
2	179474601	1	120860	NA	NA	NA	8.274036074797286E-6
2	179474601	1	120860	NA	NA	HC	8.274036074797286E-6
2	179474601	1	120860	NA	NA	NA	8.274036074797286E-6
2	179474601	1	120860	NA	NA	NA	8.274036074797286E-6
2	179474602	1	120856	NA	NA	NA	8.27430992255246E-6
2	179474602	1	120856	possibly_damaging(0.684)	NA	NA	8.27430992255246E-6
2	179474606	1	120852	NA	NA	NA	8.274583788435442E-6
2	179474606	1	120852	NA	NA	NA	8.274583788435442E-6
2	179474612	1	120844	NA	NA	NA	8.275131574592036E-6
2	179474612	1	120844	possibly_damaging(0.59)	NA	NA	8.275131574592036E-6
2	179474620	1	120842	NA	NA	NA	8.275268532463878E-6
2	179474620	1	120842	possibly_damaging(0.581)	NA	NA	8.275268532463878E-6
2	179474623	33	120840	NA	NA	NA	2.730883813306852E-4
2	179474623	33	120840	probably_damaging(0.995)	NA	NA	2.730883813306852E-4
2	179474628	1	120840	NA	NA	NA	8.27540549486925E-6
2	179474628	1	120840	NA	NA	NA	8.27540549486925E-6
2	179474632	2	120836	NA	NA	NA	1.6551358866562946E-5
2	179474632	2	120836	probably_damaging(0.985)	NA	NA	1.6551358866562946E-5
2	179474638	2	120828	NA	NA	NA	1.6552454729036316E-5
2	179474638	2	120828	probably_damaging(0.995)	NA	NA	1.6552454729036316E-5
2	179474639	1	120828	NA	NA	NA	8.276227364518158E-6
2	179474639	1	120828	probably_damaging(0.992)	NA	NA	8.276227364518158E-6
2	179474650	1	120824	NA	NA	NA	8.276501357346223E-6
2	179474650	1	120824	probably_damaging(0.992)	NA	NA	8.276501357346223E-6
2	179474667	5	120814	NA	NA	NA	4.138593209396262E-5
2	179474667	5	120814	NA	NA	NA	4.138593209396262E-5
2	179474668	4185	120814	NA	NA	NA	0.03464002516264671
2	179474668	4185	120814	possibly_damaging(0.798)	NA	NA	0.03464002516264671
2	179474673	3	120812	NA	NA	NA	2.4831970334072773E-5
2	179474673	3	120812	NA	NA	NA	2.4831970334072773E-5
2	179474676	1	120814	NA	NA	NA	8.277186418792524E-6
2	179474676	1	120814	NA	NA	NA	8.277186418792524E-6
2	179474684	1	120806	NA	NA	NA	8.277734549608463E-6
2	179474684	1	120806	benign(0.308)	NA	NA	8.277734549608463E-6
2	179474689	3	120796	NA	NA	NA	2.483525944567701E-5
2	179474689	3	120796	possibly_damaging(0.672)	NA	NA	2.483525944567701E-5
2	179474690	4	120796	NA	NA	NA	3.311367926090268E-5
2	179474690	4	120796	probably_damaging(0.95)	NA	NA	3.311367926090268E-5
2	179474691	10	120796	NA	NA	NA	8.27841981522567E-5
2	179474691	10	120796	probably_damaging(0.915)	NA	NA	8.27841981522567E-5
2	179474698	1	120792	NA	NA	NA	8.278693953241936E-6
2	179474698	1	120792	probably_damaging(0.995)	NA	NA	8.278693953241936E-6
2	179474701	1	120790	NA	NA	NA	8.278831029058698E-6
2	179474701	1	120790	probably_damaging(0.995)	NA	NA	8.278831029058698E-6
2	179474722	3	120772	NA	NA	NA	2.4840194747126817E-5
2	179474722	3	120772	NA	NA	NA	2.4840194747126817E-5
2	179474724	1	120768	NA	NA	NA	8.280339162692104E-6
2	179474724	1	120768	NA	NA	NA	8.280339162692104E-6
2	179474725	2	120768	NA	NA	NA	1.656067832538421E-5
2	179474725	2	120768	NA	NA	NA	1.656067832538421E-5
2	179474725	2	120768	NA	NA	NA	1.656067832538421E-5
2	179474725	2	120768	NA	NA	NA	1.656067832538421E-5
2	179474741	2	120752	NA	NA	NA	1.6562872664634953E-5
2	179474741	2	120752	NA	NA	NA	1.6562872664634953E-5
2	179474757	2	120756	NA	NA	NA	1.656232402530723E-5
2	179474757	2	120756	NA	NA	NA	1.656232402530723E-5
2	179474759	19	120760	NA	NA	NA	1.573368665120901E-4
2	179474759	19	120760	NA	NA	NA	1.573368665120901E-4
2	179474768	4	120788	NA	NA	NA	3.311587243765937E-5
2	179474768	4	120788	NA	NA	NA	3.311587243765937E-5
2	179474772	1	120788	NA	NA	NA	8.278968109414843E-6
2	179474772	1	120788	NA	NA	NA	8.278968109414843E-6
2	179474774	2	120786	NA	NA	NA	1.6558210388621197E-5
2	179474774	2	120786	NA	NA	NA	1.6558210388621197E-5
2	179474786	2	120784	NA	NA	NA	1.6558484567492383E-5
2	179474786	2	120784	NA	NA	NA	1.6558484567492383E-5
2	179474787	519	120782	NA	NA	NA	0.004296997897037638
2	179474787	519	120782	NA	NA	NA	0.004296997897037638
2	179474787	4	120782	NA	NA	NA	3.311751751088738E-5
2	179474787	4	120782	NA	NA	NA	3.311751751088738E-5
2	179474795	1	120782	NA	NA	NA	8.279379377721846E-6
2	179474795	1	120782	NA	NA	NA	8.279379377721846E-6
2	179474796	1	120782	NA	NA	NA	8.279379377721846E-6
2	179474796	1	120782	NA	NA	NA	8.279379377721846E-6
2	179474798	1	120778	NA	NA	NA	8.279653579294243E-6
2	179474798	1	120778	NA	NA	NA	8.279653579294243E-6
2	179474809	1	120788	NA	NA	NA	8.278968109414843E-6
2	179474809	1	120788	NA	NA	NA	8.278968109414843E-6
2	179474813	1	120796	NA	NA	NA	8.27841981522567E-6
2	179474813	1	120796	NA	NA	NA	8.27841981522567E-6
2	179474816	1	120800	NA	NA	NA	8.278145695364238E-6
2	179474816	1	120800	NA	NA	HC	8.278145695364238E-6
2	179474819	1	120814	NA	NA	NA	8.277186418792524E-6
2	179474819	1	120814	probably_damaging(0.932)	NA	NA	8.277186418792524E-6
2	179474836	2	120814	NA	NA	NA	1.655437283758505E-5
2	179474836	2	120814	NA	NA	NA	1.655437283758505E-5
2	179474838	1	120820	NA	NA	NA	8.276775368316504E-6
2	179474838	1	120820	possibly_damaging(0.785)	NA	NA	8.276775368316504E-6
2	179474839	1	120820	NA	NA	NA	8.276775368316504E-6
2	179474839	1	120820	NA	NA	NA	8.276775368316504E-6
2	179474842	1	120824	NA	NA	NA	8.276501357346223E-6
2	179474842	1	120824	possibly_damaging(0.685)	NA	NA	8.276501357346223E-6
2	179474849	1	120824	NA	NA	NA	8.276501357346223E-6
2	179474849	1	120824	probably_damaging(0.979)	NA	NA	8.276501357346223E-6
2	179474854	1	120826	NA	NA	NA	8.276364358664525E-6
2	179474854	1	120826	NA	NA	NA	8.276364358664525E-6
2	179474875	5	120844	NA	NA	NA	4.137565787296018E-5
2	179474875	5	120844	NA	NA	NA	4.137565787296018E-5
2	179474876	2	120844	NA	NA	NA	1.6550263149184073E-5
2	179474876	2	120844	possibly_damaging(0.896)	NA	NA	1.6550263149184073E-5
2	179474894	4	120854	NA	NA	NA	3.309778741291145E-5
2	179474894	4	120854	probably_damaging(0.991)	NA	NA	3.309778741291145E-5
2	179474895	2	120858	NA	NA	NA	1.654834599281802E-5
2	179474895	2	120858	probably_damaging(0.993)	NA	NA	1.654834599281802E-5
2	179474896	1	120864	NA	NA	NA	8.273762245168123E-6
2	179474896	1	120864	probably_damaging(0.95)	NA	NA	8.273762245168123E-6
2	179474898	16	120864	NA	NA	NA	1.3238019592268997E-4
2	179474898	16	120864	probably_damaging(0.966)	NA	NA	1.3238019592268997E-4
2	179474899	1	120864	NA	NA	NA	8.273762245168123E-6
2	179474899	1	120864	NA	NA	NA	8.273762245168123E-6
2	179474916	3	120878	NA	NA	NA	2.4818411952547197E-5
2	179474916	3	120878	possibly_damaging(0.876)	NA	NA	2.4818411952547197E-5
2	179474918	1	120878	NA	NA	NA	8.272803984182399E-6
2	179474918	1	120878	probably_damaging(0.932)	NA	NA	8.272803984182399E-6
2	179474945	1	120872	NA	NA	NA	8.273214640280627E-6
2	179474945	1	120872	probably_damaging(0.966)	NA	NA	8.273214640280627E-6
2	179474946	1	120868	NA	NA	NA	8.27348843366317E-6
2	179474946	1	120868	probably_damaging(0.95)	NA	NA	8.27348843366317E-6
2	179474966	1	120862	NA	NA	NA	8.273899157717065E-6
2	179474966	1	120862	possibly_damaging(0.908)	NA	NA	8.273899157717065E-6
2	179474980	24	120862	NA	NA	NA	1.9857357978520957E-4
2	179474980	24	120862	NA	NA	NA	1.9857357978520957E-4
2	179474996	9	120852	NA	NA	NA	7.447125409591897E-5
2	179474996	9	120852	probably_damaging(0.991)	NA	NA	7.447125409591897E-5
2	179474997	5	120852	NA	NA	NA	4.137291894217721E-5
2	179474997	5	120852	probably_damaging(0.993)	NA	NA	4.137291894217721E-5
2	179475001	2	120848	NA	NA	NA	1.6549715344896068E-5
2	179475001	2	120848	NA	NA	NA	1.6549715344896068E-5
2	179475004	36	120844	NA	NA	NA	2.979047366853133E-4
2	179475004	36	120844	NA	NA	NA	2.979047366853133E-4
2	179475006	2	120844	NA	NA	NA	1.6550263149184073E-5
2	179475006	2	120844	probably_damaging(0.985)	NA	NA	1.6550263149184073E-5
2	179475010	1	120836	NA	NA	NA	8.275679433281473E-6
2	179475010	1	120836	NA	NA	NA	8.275679433281473E-6
2	179475022	1	120820	NA	NA	NA	8.276775368316504E-6
2	179475022	1	120820	NA	NA	NA	8.276775368316504E-6
2	179475052	1	120812	NA	NA	NA	8.277323444690924E-6
2	179475052	1	120812	NA	NA	NA	8.277323444690924E-6
2	179475066	1	120798	NA	NA	NA	8.278282753025713E-6
2	179475066	1	120798	probably_damaging(0.976)	NA	NA	8.278282753025713E-6
2	179475078	7	120794	NA	NA	NA	5.794989817375035E-5
2	179475078	7	120794	benign(0.033)	NA	NA	5.794989817375035E-5
2	179475086	3	120794	NA	NA	NA	2.483567064589301E-5
2	179475086	3	120794	probably_damaging(0.961)	NA	NA	2.483567064589301E-5
2	179475095	2	120792	NA	NA	NA	1.6557387906483872E-5
2	179475095	2	120792	probably_damaging(0.95)	NA	NA	1.6557387906483872E-5
2	179475102	1	120786	NA	NA	NA	8.279105194310599E-6
2	179475102	1	120786	probably_damaging(0.99)	NA	NA	8.279105194310599E-6
2	179475110	1	120774	NA	NA	NA	8.279927799029592E-6
2	179475110	1	120774	probably_damaging(0.995)	NA	NA	8.279927799029592E-6
2	179475111	1	120774	NA	NA	NA	8.279927799029592E-6
2	179475111	1	120774	probably_damaging(0.992)	NA	NA	8.279927799029592E-6
2	179475115	1	120774	NA	NA	NA	8.279927799029592E-6
2	179475115	1	120774	NA	NA	NA	8.279927799029592E-6
2	179475118	1	120768	NA	NA	NA	8.280339162692104E-6
2	179475118	1	120768	NA	NA	NA	8.280339162692104E-6
2	179475123	1	120764	NA	NA	NA	8.280613427842734E-6
2	179475123	1	120764	NA	NA	NA	8.280613427842734E-6
2	179475125	2	120758	NA	NA	NA	1.6562049719273256E-5
2	179475125	2	120758	NA	NA	NA	1.6562049719273256E-5
2	179475135	1	120736	NA	NA	NA	8.282533792737874E-6
2	179475135	1	120736	NA	NA	NA	8.282533792737874E-6
2	179475150	1	120688	NA	NA	NA	8.285827919925758E-6
2	179475150	1	120688	NA	NA	NA	8.285827919925758E-6
2	179475675	1	120804	NA	NA	NA	8.27787159365584E-6
2	179475675	1	120804	NA	NA	NA	8.27787159365584E-6
2	179475687	1	120802	NA	NA	NA	8.278008642241022E-6
2	179475687	1	120802	NA	NA	NA	8.278008642241022E-6
2	179475688	1	120802	NA	NA	NA	8.278008642241022E-6
2	179475688	1	120802	NA	NA	NA	8.278008642241022E-6
2	179475697	1	120806	NA	NA	NA	8.277734549608463E-6
2	179475697	1	120806	NA	NA	NA	8.277734549608463E-6
2	179475722	3	120818	NA	NA	NA	2.4830737141816616E-5
2	179475722	3	120818	possibly_damaging(0.84)	NA	NA	2.4830737141816616E-5
2	179475728	1	120816	NA	NA	NA	8.277049397430804E-6
2	179475728	1	120816	probably_damaging(0.973)	NA	NA	8.277049397430804E-6
2	179475734	1	120826	NA	NA	NA	8.276364358664525E-6
2	179475734	1	120826	possibly_damaging(0.803)	NA	NA	8.276364358664525E-6
2	179475735	1	120824	NA	NA	NA	8.276501357346223E-6
2	179475735	1	120824	possibly_damaging(0.899)	NA	NA	8.276501357346223E-6
2	179475738	1	120824	NA	NA	NA	8.276501357346223E-6
2	179475738	1	120824	benign(0.248)	NA	NA	8.276501357346223E-6
2	179475745	1	120830	NA	NA	NA	8.276090374906894E-6
2	179475745	1	120830	NA	NA	NA	8.276090374906894E-6
2	179475748	3	120828	NA	NA	NA	2.4828682093554473E-5
2	179475748	3	120828	NA	NA	NA	2.4828682093554473E-5
2	179475757	2	120830	NA	NA	NA	1.6552180749813788E-5
2	179475757	2	120830	NA	NA	NA	1.6552180749813788E-5
2	179475760	1	120830	NA	NA	NA	8.276090374906894E-6
2	179475760	1	120830	possibly_damaging(0.728)	NA	NA	8.276090374906894E-6
2	179475764	2	120830	NA	NA	NA	1.6552180749813788E-5
2	179475764	2	120830	probably_damaging(0.973)	NA	NA	1.6552180749813788E-5
2	179475777	2	120830	NA	NA	NA	1.6552180749813788E-5
2	179475777	2	120830	possibly_damaging(0.587)	NA	NA	1.6552180749813788E-5
2	179475787	4	120844	NA	NA	NA	3.3100526298368146E-5
2	179475787	4	120844	NA	NA	NA	3.3100526298368146E-5
2	179475789	1	120844	NA	NA	NA	8.275131574592036E-6
2	179475789	1	120844	probably_damaging(0.999)	NA	NA	8.275131574592036E-6
2	179475790	4	120848	NA	NA	NA	3.3099430689792135E-5
2	179475790	4	120848	NA	NA	NA	3.3099430689792135E-5
2	179475791	12	120844	NA	NA	NA	9.930157889510444E-5
2	179475791	12	120844	probably_damaging(0.983)	NA	NA	9.930157889510444E-5
2	179475793	3	120844	NA	NA	NA	2.482539472377611E-5
2	179475793	3	120844	probably_damaging(0.983)	NA	NA	2.482539472377611E-5
2	179475800	3	120854	NA	NA	NA	2.4823340559683586E-5
2	179475800	3	120854	benign(0.008)	NA	NA	2.4823340559683586E-5
2	179475801	4	120856	NA	NA	NA	3.309723969020984E-5
2	179475801	4	120856	probably_damaging(0.938)	NA	NA	3.309723969020984E-5
2	179475802	1	120860	NA	NA	NA	8.274036074797286E-6
2	179475802	1	120860	NA	NA	NA	8.274036074797286E-6
2	179475807	1	120864	NA	NA	NA	8.273762245168123E-6
2	179475807	1	120864	possibly_damaging(0.678)	NA	NA	8.273762245168123E-6
2	179475841	1	120842	NA	NA	NA	8.275268532463878E-6
2	179475841	1	120842	NA	NA	NA	8.275268532463878E-6
2	179475844	2	120846	NA	NA	NA	1.6549989242506992E-5
2	179475844	2	120846	possibly_damaging(0.728)	NA	NA	1.6549989242506992E-5
2	179475857	5	120836	NA	NA	NA	4.137839716640736E-5
2	179475857	5	120836	probably_damaging(0.92)	NA	NA	4.137839716640736E-5
2	179475857	1	120836	NA	NA	NA	8.275679433281473E-6
2	179475857	1	120836	probably_damaging(0.966)	NA	NA	8.275679433281473E-6
2	179475859	4	120836	NA	NA	NA	3.310271773312589E-5
2	179475859	4	120836	NA	NA	NA	3.310271773312589E-5
2	179475862	92	120834	NA	NA	NA	7.613751096545674E-4
2	179475862	92	120834	NA	NA	NA	7.613751096545674E-4
2	179475863	2	120836	NA	NA	NA	1.6551358866562946E-5
2	179475863	2	120836	possibly_damaging(0.517)	NA	NA	1.6551358866562946E-5
2	179475866	1	120842	NA	NA	NA	8.275268532463878E-6
2	179475866	1	120842	possibly_damaging(0.787)	NA	NA	8.275268532463878E-6
2	179475873	2	120832	NA	NA	NA	1.6551906779661017E-5
2	179475873	2	120832	benign(0.299)	NA	NA	1.6551906779661017E-5
2	179475884	1	120820	NA	NA	NA	8.276775368316504E-6
2	179475884	1	120820	probably_damaging(0.989)	NA	NA	8.276775368316504E-6
2	179475895	1	120822	NA	NA	NA	8.276638360563474E-6
2	179475895	1	120822	NA	NA	NA	8.276638360563474E-6
2	179475902	7	120822	NA	NA	NA	5.7936468523944314E-5
2	179475902	7	120822	possibly_damaging(0.803)	NA	NA	5.7936468523944314E-5
2	179475928	1	120776	NA	NA	NA	8.279790686891435E-6
2	179475928	1	120776	NA	NA	NA	8.279790686891435E-6
2	179475936	3	120758	NA	NA	NA	2.4843074578909887E-5
2	179475936	3	120758	benign(0.179)	NA	NA	2.4843074578909887E-5
2	179475936	2	120758	NA	NA	NA	1.6562049719273256E-5
2	179475936	2	120758	benign(0.112)	NA	NA	1.6562049719273256E-5
2	179475956	1	120742	NA	NA	NA	8.282122210995345E-6
2	179475956	1	120742	benign(0.415)	NA	NA	8.282122210995345E-6
2	179475967	1	120738	NA	NA	NA	8.28239659427852E-6
2	179475967	1	120738	NA	NA	NA	8.28239659427852E-6
2	179475968	7	120732	NA	NA	NA	5.797965742305271E-5
2	179475968	7	120732	probably_damaging(0.997)	NA	NA	5.797965742305271E-5
2	179475969	7	120722	NA	NA	NA	5.798446016467587E-5
2	179475969	7	120722	probably_damaging(0.998)	NA	NA	5.798446016467587E-5
2	179475969	1	120722	NA	NA	NA	8.28349430923941E-6
2	179475969	1	120722	probably_damaging(0.989)	NA	NA	8.28349430923941E-6
2	179475986	6	120740	NA	NA	NA	4.969355640218652E-5
2	179475986	6	120740	possibly_damaging(0.477)	NA	NA	4.969355640218652E-5
2	179475986	1	120740	NA	NA	NA	8.28225940036442E-6
2	179475986	1	120740	possibly_damaging(0.762)	NA	NA	8.28225940036442E-6
2	179475987	2	120738	NA	NA	NA	1.656479318855704E-5
2	179475987	2	120738	benign(0.112)	NA	NA	1.656479318855704E-5
2	179475991	1	120732	NA	NA	NA	8.282808203293245E-6
2	179475991	1	120732	NA	NA	NA	8.282808203293245E-6
2	179475993	1	120730	NA	NA	NA	8.282945415389712E-6
2	179475993	1	120730	probably_damaging(0.995)	NA	NA	8.282945415389712E-6
2	179476001	10	120728	NA	NA	NA	8.283082632032337E-5
2	179476001	10	120728	NA	NA	NA	8.283082632032337E-5
2	179476007	12	120718	NA	NA	NA	9.94052254013486E-5
2	179476007	12	120718	NA	NA	NA	9.94052254013486E-5
2	179476008	4	120714	NA	NA	NA	3.313617310336829E-5
2	179476008	4	120714	NA	NA	NA	3.313617310336829E-5
2	179476009	1	120714	NA	NA	NA	8.284043275842073E-6
2	179476009	1	120714	NA	NA	NA	8.284043275842073E-6
2	179476029	2	120706	NA	NA	NA	1.6569184630424336E-5
2	179476029	2	120706	NA	NA	NA	1.6569184630424336E-5
2	179476040	6	120700	NA	NA	NA	4.971002485501243E-5
2	179476040	6	120700	NA	NA	NA	4.971002485501243E-5
2	179476040	1	120700	NA	NA	NA	8.28500414250207E-6
2	179476040	1	120700	NA	NA	NA	8.28500414250207E-6
2	179476058	1	120724	NA	NA	NA	8.283357078956959E-6
2	179476058	1	120724	NA	NA	NA	8.283357078956959E-6
2	179476068	1	120742	NA	NA	NA	8.282122210995345E-6
2	179476068	1	120742	NA	NA	NA	8.282122210995345E-6
2	179476071	1	120754	NA	NA	NA	8.281299170213822E-6
2	179476071	1	120754	NA	NA	NA	8.281299170213822E-6
2	179476075	1	120776	NA	NA	NA	8.279790686891435E-6
2	179476075	1	120776	NA	NA	NA	8.279790686891435E-6
2	179476079	2	120792	NA	NA	NA	1.6557387906483872E-5
2	179476079	2	120792	NA	NA	NA	1.6557387906483872E-5
2	179476084	1	120808	NA	NA	NA	8.277597510098669E-6
2	179476084	1	120808	NA	NA	NA	8.277597510098669E-6
2	179476087	1	120824	NA	NA	NA	8.276501357346223E-6
2	179476087	1	120824	NA	NA	NA	8.276501357346223E-6
2	179476088	1	120830	NA	NA	NA	8.276090374906894E-6
2	179476088	1	120830	NA	NA	NA	8.276090374906894E-6
2	179476092	1	120838	NA	NA	NA	8.275542461808372E-6
2	179476092	1	120838	NA	NA	NA	8.275542461808372E-6
2	179476103	3	120888	NA	NA	NA	2.4816358943815762E-5
2	179476103	3	120888	NA	NA	NA	2.4816358943815762E-5
2	179476106	9	120900	NA	NA	NA	7.444168734491315E-5
2	179476106	9	120900	benign(0.417)	NA	NA	7.444168734491315E-5
2	179476117	2	120904	NA	NA	NA	1.654204989082247E-5
2	179476117	2	120904	benign(0.097)	NA	NA	1.654204989082247E-5
2	179476121	2	120914	NA	NA	NA	1.654068180690408E-5
2	179476121	2	120914	NA	NA	NA	1.654068180690408E-5
2	179476125	1	120914	NA	NA	NA	8.27034090345204E-6
2	179476125	1	120914	possibly_damaging(0.879)	NA	NA	8.27034090345204E-6
2	179476142	1	120962	NA	NA	NA	8.26705907640416E-6
2	179476142	1	120962	possibly_damaging(0.523)	NA	NA	8.26705907640416E-6
2	179476144	3	120960	NA	NA	NA	2.48015873015873E-5
2	179476144	3	120960	possibly_damaging(0.892)	NA	NA	2.48015873015873E-5
2	179476144	1	120960	NA	NA	NA	8.267195767195768E-6
2	179476144	1	120960	possibly_damaging(0.677)	NA	NA	8.267195767195768E-6
2	179476145	3	120968	NA	NA	NA	2.47999470934462E-5
2	179476145	3	120968	NA	NA	NA	2.47999470934462E-5
2	179476145	1	120968	NA	NA	NA	8.266649031148734E-6
2	179476145	1	120968	probably_damaging(0.989)	NA	NA	8.266649031148734E-6
2	179476155	2	120956	NA	NA	NA	1.653493832468005E-5
2	179476155	2	120956	possibly_damaging(0.507)	NA	NA	1.653493832468005E-5
2	179476161	1	120950	NA	NA	NA	8.267879288962381E-6
2	179476161	1	120950	probably_damaging(0.973)	NA	NA	8.267879288962381E-6
2	179476172	1	120952	NA	NA	NA	8.267742575567167E-6
2	179476172	1	120952	NA	NA	NA	8.267742575567167E-6
2	179476173	1	120952	NA	NA	NA	8.267742575567167E-6
2	179476173	1	120952	probably_damaging(0.959)	NA	NA	8.267742575567167E-6
2	179476182	4	120934	NA	NA	NA	3.3075892635652505E-5
2	179476182	4	120934	benign(0.429)	NA	NA	3.3075892635652505E-5
2	179476183	1	120932	NA	NA	NA	8.269109913008963E-6
2	179476183	1	120932	benign(0.299)	NA	NA	8.269109913008963E-6
2	179476185	1	120936	NA	NA	NA	8.268836409340477E-6
2	179476185	1	120936	probably_damaging(0.973)	NA	NA	8.268836409340477E-6
2	179476187	2	120934	NA	NA	NA	1.6537946317826253E-5
2	179476187	2	120934	NA	NA	NA	1.6537946317826253E-5
2	179476188	1	120934	NA	NA	NA	8.268973158913126E-6
2	179476188	1	120934	NA	NA	NA	8.268973158913126E-6
2	179476198	30	120924	NA	NA	NA	2.480897092388608E-4
2	179476198	30	120924	probably_damaging(0.989)	NA	NA	2.480897092388608E-4
2	179476203	1	120914	NA	NA	NA	8.27034090345204E-6
2	179476203	1	120914	possibly_damaging(0.587)	NA	NA	8.27034090345204E-6
2	179476237	29	120868	NA	NA	NA	2.3993116457623193E-4
2	179476237	29	120868	benign(0.112)	NA	NA	2.3993116457623193E-4
